State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,8/31/02,Parts per billion,15.826087,30,22,28,Parts per million,0.017125,0.028,9,24,Parts per billion,1.514286,3.3,11,,Parts per million,0.543478,0.9,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,8/31/02,Parts per billion,15.826087,30,22,28,Parts per million,0.017125,0.028,9,24,Parts per billion,1.514286,3.3,11,,Parts per million,0.516667,0.6,13,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/1/02,Parts per billion,24.73913,39,21,37,Parts per million,0.013792,0.03,11,25,Parts per billion,1.772727,5,9,7,Parts per million,0.752174,1.7,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/1/02,Parts per billion,24.73913,39,21,37,Parts per million,0.013792,0.03,11,25,Parts per billion,1.772727,5,9,7,Parts per million,0.691667,0.9,23,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/1/02,Parts per billion,24.73913,39,21,37,Parts per million,0.013792,0.03,11,25,Parts per billion,1.785714,3.6,11,,Parts per million,0.752174,1.7,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/1/02,Parts per billion,24.73913,39,21,37,Parts per million,0.013792,0.03,11,25,Parts per billion,1.785714,3.6,11,,Parts per million,0.691667,0.9,23,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/2/02,Parts per billion,20.652174,33,9,31,Parts per million,0.018583,0.03,11,25,Parts per billion,2.090909,6,8,9,Parts per million,0.66087,1.6,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/2/02,Parts per billion,20.652174,33,9,31,Parts per million,0.018583,0.03,11,25,Parts per billion,2.090909,6,8,9,Parts per million,0.783333,1.3,3,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/2/02,Parts per billion,20.652174,33,9,31,Parts per million,0.018583,0.03,11,25,Parts per billion,2.071429,3.3,8,,Parts per million,0.66087,1.6,0,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/2/02,Parts per billion,20.652174,33,9,31,Parts per million,0.018583,0.03,11,25,Parts per billion,2.071429,3.3,8,,Parts per million,0.783333,1.3,3,15
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/3/02,Parts per billion,11.173913,17,4,16,Parts per million,0.024792,0.029,9,25,Parts per billion,1,1,0,1,Parts per million,0.443478,0.6,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/3/02,Parts per billion,11.173913,17,4,16,Parts per million,0.024792,0.029,9,25,Parts per billion,1,1,0,1,Parts per million,0.4625,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/3/02,Parts per billion,11.173913,17,4,16,Parts per million,0.024792,0.029,9,25,Parts per billion,1,1,2,,Parts per million,0.443478,0.6,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/3/02,Parts per billion,11.173913,17,4,16,Parts per million,0.024792,0.029,9,25,Parts per billion,1,1,2,,Parts per million,0.4625,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/4/02,Parts per billion,11.428571,21,6,20,Parts per million,0.027583,0.032,10,27,Parts per billion,1.363636,2,8,3,Parts per million,0.426087,0.6,6,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/4/02,Parts per billion,11.428571,21,6,20,Parts per million,0.027583,0.032,10,27,Parts per billion,1.363636,2,8,3,Parts per million,0.4375,0.5,10,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/4/02,Parts per billion,11.428571,21,6,20,Parts per million,0.027583,0.032,10,27,Parts per billion,1.371429,2,11,,Parts per million,0.426087,0.6,6,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/4/02,Parts per billion,11.428571,21,6,20,Parts per million,0.027583,0.032,10,27,Parts per billion,1.371429,2,11,,Parts per million,0.4375,0.5,10,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/5/02,Parts per billion,10.333333,13,19,12,Parts per million,0.024708,0.029,9,25,Parts per billion,1.045455,2,11,3,Parts per million,0.43913,0.6,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/5/02,Parts per billion,10.333333,13,19,12,Parts per million,0.024708,0.029,9,25,Parts per billion,1.045455,2,11,3,Parts per million,0.445833,0.5,9,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/5/02,Parts per billion,10.333333,13,19,12,Parts per million,0.024708,0.029,9,25,Parts per billion,1.042857,1.3,11,,Parts per million,0.43913,0.6,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/5/02,Parts per billion,10.333333,13,19,12,Parts per million,0.024708,0.029,9,25,Parts per billion,1.042857,1.3,11,,Parts per million,0.445833,0.5,9,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/6/02,Parts per billion,9.521739,20,6,19,Parts per million,0.021583,0.024,8,20,Parts per billion,1,1,0,1,Parts per million,0.443478,0.6,6,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/6/02,Parts per billion,9.521739,20,6,19,Parts per million,0.021583,0.024,8,20,Parts per billion,1,1,0,1,Parts per million,0.466667,0.5,8,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/6/02,Parts per billion,9.521739,20,6,19,Parts per million,0.021583,0.024,8,20,Parts per billion,1,1,2,,Parts per million,0.443478,0.6,6,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/6/02,Parts per billion,9.521739,20,6,19,Parts per million,0.021583,0.024,8,20,Parts per billion,1,1,2,,Parts per million,0.466667,0.5,8,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/7/02,Parts per billion,8,18,21,17,Parts per million,0.022875,0.025,8,21,Parts per billion,1,1,0,1,Parts per million,0.413043,0.6,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/7/02,Parts per billion,8,18,21,17,Parts per million,0.022875,0.025,8,21,Parts per billion,1,1,0,1,Parts per million,0.4125,0.5,21,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/7/02,Parts per billion,8,18,21,17,Parts per million,0.022875,0.025,8,21,Parts per billion,1,1,2,,Parts per million,0.413043,0.6,21,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/7/02,Parts per billion,8,18,21,17,Parts per million,0.022875,0.025,8,21,Parts per billion,1,1,2,,Parts per million,0.4125,0.5,21,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/8/02,Parts per billion,13.521739,23,21,22,Parts per million,0.016417,0.025,9,21,Parts per billion,1.636364,8,10,11,Parts per million,0.482609,0.6,6,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/8/02,Parts per billion,13.521739,23,21,22,Parts per million,0.016417,0.025,9,21,Parts per billion,1.636364,8,10,11,Parts per million,0.475,0.6,13,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/8/02,Parts per billion,13.521739,23,21,22,Parts per million,0.016417,0.025,9,21,Parts per billion,1.657143,5,11,,Parts per million,0.482609,0.6,6,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/8/02,Parts per billion,13.521739,23,21,22,Parts per million,0.016417,0.025,9,21,Parts per billion,1.657143,5,11,,Parts per million,0.475,0.6,13,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/9/02,Parts per billion,29.652174,47,11,44,Parts per million,0.009792,0.021,11,18,Parts per billion,2.727273,8,11,11,Parts per million,0.786957,1.4,4,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/9/02,Parts per billion,29.652174,47,11,44,Parts per million,0.009792,0.021,11,18,Parts per billion,2.727273,8,11,11,Parts per million,0.7625,1.1,9,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/9/02,Parts per billion,29.652174,47,11,44,Parts per million,0.009792,0.021,11,18,Parts per billion,2.742857,7,11,,Parts per million,0.786957,1.4,4,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/9/02,Parts per billion,29.652174,47,11,44,Parts per million,0.009792,0.021,11,18,Parts per billion,2.742857,7,11,,Parts per million,0.7625,1.1,9,13
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/10/02,Parts per billion,26.473684,42,7,40,Parts per million,0.011833,0.02,10,17,Parts per billion,3.090909,10,9,14,Parts per million,0.869565,1.7,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/10/02,Parts per billion,26.473684,42,7,40,Parts per million,0.011833,0.02,10,17,Parts per billion,3.090909,10,9,14,Parts per million,0.8875,1.2,10,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/10/02,Parts per billion,26.473684,42,7,40,Parts per million,0.011833,0.02,10,17,Parts per billion,3.142857,9,11,,Parts per million,0.869565,1.7,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/10/02,Parts per billion,26.473684,42,7,40,Parts per million,0.011833,0.02,10,17,Parts per billion,3.142857,9,11,,Parts per million,0.8875,1.2,10,14
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/11/02,Parts per billion,17.521739,27,6,25,Parts per million,0.016208,0.022,20,19,Parts per billion,1.136364,2,8,3,Parts per million,0.686957,1.1,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/11/02,Parts per billion,17.521739,27,6,25,Parts per million,0.016208,0.022,20,19,Parts per billion,1.136364,2,8,3,Parts per million,0.704167,0.9,10,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/11/02,Parts per billion,17.521739,27,6,25,Parts per million,0.016208,0.022,20,19,Parts per billion,1.128571,1.6,11,,Parts per million,0.686957,1.1,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/11/02,Parts per billion,17.521739,27,6,25,Parts per million,0.016208,0.022,20,19,Parts per billion,1.128571,1.6,11,,Parts per million,0.704167,0.9,10,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/12/02,Parts per billion,10.478261,16,6,15,Parts per million,0.023167,0.028,19,24,Parts per billion,1.045455,2,5,3,Parts per million,0.526087,0.7,16,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/12/02,Parts per billion,10.478261,16,6,15,Parts per million,0.023167,0.028,19,24,Parts per billion,1.045455,2,5,3,Parts per million,0.541667,0.6,0,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/12/02,Parts per billion,10.478261,16,6,15,Parts per million,0.023167,0.028,19,24,Parts per billion,1,1,2,,Parts per million,0.526087,0.7,16,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/12/02,Parts per billion,10.478261,16,6,15,Parts per million,0.023167,0.028,19,24,Parts per billion,1,1,2,,Parts per million,0.541667,0.6,0,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/13/02,Parts per billion,10.130435,17,7,16,Parts per million,0.024625,0.028,20,24,Parts per billion,1,1,0,1,Parts per million,0.521739,0.7,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/13/02,Parts per billion,10.130435,17,7,16,Parts per million,0.024625,0.028,20,24,Parts per billion,1,1,0,1,Parts per million,0.525,0.6,10,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/13/02,Parts per billion,10.130435,17,7,16,Parts per million,0.024625,0.028,20,24,Parts per billion,1,1,2,,Parts per million,0.521739,0.7,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/13/02,Parts per billion,10.130435,17,7,16,Parts per million,0.024625,0.028,20,24,Parts per billion,1,1,2,,Parts per million,0.525,0.6,10,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/14/02,Parts per billion,7.304348,11,21,10,Parts per million,0.018167,0.023,0,19,Parts per billion,1.090909,2,5,3,Parts per million,0.491304,0.6,10,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/14/02,Parts per billion,7.304348,11,21,10,Parts per million,0.018167,0.023,0,19,Parts per billion,1.090909,2,5,3,Parts per million,0.495833,0.6,14,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/14/02,Parts per billion,7.304348,11,21,10,Parts per million,0.018167,0.023,0,19,Parts per billion,1.042857,1.3,8,,Parts per million,0.491304,0.6,10,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/14/02,Parts per billion,7.304348,11,21,10,Parts per million,0.018167,0.023,0,19,Parts per billion,1.042857,1.3,8,,Parts per million,0.495833,0.6,14,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/15/02,Parts per billion,5.695652,8,7,8,Parts per million,0.017625,0.02,4,17,Parts per billion,1,1,0,1,Parts per million,0.43913,0.5,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/15/02,Parts per billion,5.695652,8,7,8,Parts per million,0.017625,0.02,4,17,Parts per billion,1,1,0,1,Parts per million,0.445833,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/15/02,Parts per billion,5.695652,8,7,8,Parts per million,0.017625,0.02,4,17,Parts per billion,1,1,2,,Parts per million,0.43913,0.5,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/15/02,Parts per billion,5.695652,8,7,8,Parts per million,0.017625,0.02,4,17,Parts per billion,1,1,2,,Parts per million,0.445833,0.5,0,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/16/02,Parts per billion,10.956522,19,11,18,Parts per million,0.0135,0.017,11,14,Parts per billion,1.318182,2,5,3,Parts per million,0.556522,0.7,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/16/02,Parts per billion,10.956522,19,11,18,Parts per million,0.0135,0.017,11,14,Parts per billion,1.318182,2,5,3,Parts per million,0.5375,0.6,9,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/16/02,Parts per billion,10.956522,19,11,18,Parts per million,0.0135,0.017,11,14,Parts per billion,1.285714,2,8,,Parts per million,0.556522,0.7,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/16/02,Parts per billion,10.956522,19,11,18,Parts per million,0.0135,0.017,11,14,Parts per billion,1.285714,2,8,,Parts per million,0.5375,0.6,9,7
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/17/02,Parts per billion,13.695652,26,6,25,Parts per million,0.011375,0.021,10,18,Parts per billion,1.045455,2,14,3,Parts per million,0.626087,1,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/17/02,Parts per billion,13.695652,26,6,25,Parts per million,0.011375,0.021,10,18,Parts per billion,1.045455,2,14,3,Parts per million,0.604167,0.8,10,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/17/02,Parts per billion,13.695652,26,6,25,Parts per million,0.011375,0.021,10,18,Parts per billion,1.042857,1.3,14,,Parts per million,0.626087,1,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/17/02,Parts per billion,13.695652,26,6,25,Parts per million,0.011375,0.021,10,18,Parts per billion,1.042857,1.3,14,,Parts per million,0.604167,0.8,10,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/18/02,Parts per billion,22.521739,30,11,28,Parts per million,0.005292,0.013,9,11,Parts per billion,1.409091,2,5,3,Parts per million,0.847826,1.2,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/18/02,Parts per billion,22.521739,30,11,28,Parts per million,0.005292,0.013,9,11,Parts per billion,1.409091,2,5,3,Parts per million,0.791667,0.9,8,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/18/02,Parts per billion,22.521739,30,11,28,Parts per million,0.005292,0.013,9,11,Parts per billion,1.357143,2,11,,Parts per million,0.847826,1.2,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/18/02,Parts per billion,22.521739,30,11,28,Parts per million,0.005292,0.013,9,11,Parts per billion,1.357143,2,11,,Parts per million,0.791667,0.9,8,10
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/19/02,Parts per billion,34.608696,62,7,60,Parts per million,0.017458,0.041,11,35,Parts per billion,2.681818,8,8,11,Parts per million,1.13913,3.3,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/19/02,Parts per billion,34.608696,62,7,60,Parts per million,0.017458,0.041,11,35,Parts per billion,2.681818,8,8,11,Parts per million,1.1625,1.7,7,19
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/19/02,Parts per billion,34.608696,62,7,60,Parts per million,0.017458,0.041,11,35,Parts per billion,2.7,5,8,,Parts per million,1.13913,3.3,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/19/02,Parts per billion,34.608696,62,7,60,Parts per million,0.017458,0.041,11,35,Parts per billion,2.7,5,8,,Parts per million,1.1625,1.7,7,19
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/20/02,Parts per billion,35.956522,57,10,54,Parts per million,0.017167,0.033,11,28,Parts per billion,2.454545,5,8,7,Parts per million,1.069565,2.2,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/20/02,Parts per billion,35.956522,57,10,54,Parts per million,0.017167,0.033,11,28,Parts per billion,2.454545,5,8,7,Parts per million,1.116667,1.6,7,18
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/20/02,Parts per billion,35.956522,57,10,54,Parts per million,0.017167,0.033,11,28,Parts per billion,2.4,4.6,11,,Parts per million,1.069565,2.2,7,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/20/02,Parts per billion,35.956522,57,10,54,Parts per million,0.017167,0.033,11,28,Parts per billion,2.4,4.6,11,,Parts per million,1.116667,1.6,7,18
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/21/02,Parts per billion,17.782609,28,6,26,Parts per million,0.026042,0.038,23,32,Parts per billion,1,1,0,1,Parts per million,0.695652,1,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/21/02,Parts per billion,17.782609,28,6,26,Parts per million,0.026042,0.038,23,32,Parts per billion,1,1,0,1,Parts per million,0.7125,0.8,0,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/21/02,Parts per billion,17.782609,28,6,26,Parts per million,0.026042,0.038,23,32,Parts per billion,1,1,2,,Parts per million,0.695652,1,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/21/02,Parts per billion,17.782609,28,6,26,Parts per million,0.026042,0.038,23,32,Parts per billion,1,1,2,,Parts per million,0.7125,0.8,0,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/22/02,Parts per billion,16.608696,30,22,28,Parts per million,0.02175,0.038,0,32,Parts per billion,1.545455,5,10,7,Parts per million,0.66087,0.9,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/22/02,Parts per billion,16.608696,30,22,28,Parts per million,0.02175,0.038,0,32,Parts per billion,1.545455,5,10,7,Parts per million,0.641667,0.7,0,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/22/02,Parts per billion,16.608696,30,22,28,Parts per million,0.02175,0.038,0,32,Parts per billion,1.557143,4,11,,Parts per million,0.66087,0.9,22,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/22/02,Parts per billion,16.608696,30,22,28,Parts per million,0.02175,0.038,0,32,Parts per billion,1.557143,4,11,,Parts per million,0.641667,0.7,0,8
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/23/02,Parts per billion,28.347826,45,10,42,Parts per million,0.013583,0.019,12,16,Parts per billion,1.545455,7,10,10,Parts per million,0.943478,1.7,8,
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,9/23/02,Parts per billion,28.347826,45,10,42,Parts per million,0.013583,0.019,12,16,Parts per billion,1.545455,7,10,10,Parts per million,0.954167,1.3,10,15
